"","location","ele","time","name","date","species.code","sex..M.F.","age.pelage..J.A.S.","Rat.ID","left.eartag","right.eartag","RFID","new.animal...Y.N.","total.mass..g.","female..perforate..partially.perforate..imperforate.","female.nipple.size..S.M.L.","pregnant...Y.N.Possibly.","fleas","ticks","male..scrotal..nonscrotal.","Notes","X","X.1","X.2","date_index","year","rat_id_index","coords.x1","coords.x2","optional"
"321","WC35",190.151489,"2013/04/22 16:59:45+00","WC35",2013-08-10,"Nefu","M","A",5799,"5799","","1B797020B2","N",175,"","","","","","NS","",NA,"",NA,12,2013,109,-122.153904000297,38.5019520297647,TRUE
"322","WC35",190.151489,"2013/04/22 16:59:45+00","WC35",2019-08-25,"NeFu","M","J",116,"0116","","","N",90,"","","","Y","N","NS","too small to PIT tage; super lethargic and seemed way too calm; onced released seemed fined and went back into house",NA,"",NA,54,2019,2,-122.153904000297,38.5019520297647,TRUE
"323","WC35",190.151489,"2013/04/22 16:59:45+00","WC35",2017-05-15,"Nefu","F","A",5520,"5520","","003BDDB0A0","N",215,"P","M","N","N","N","","went into 35",NA,"",NA,32,2017,49,-122.153904000297,38.5019520297647,TRUE
"324","WC36",185.30777,"2013/04/22 16:59:45+00","WC36",2019-09-22,"NeFu","F","J",184,"0184","","","Y",100,"I","S","N","N","N","","too small to PIT tag; went into house",NA,"",NA,56,2019,9,-122.154019000009,38.5019999742508,TRUE
"325","WC36",185.30777,"2013/04/22 16:59:45+00","WC36",2017-06-11,"Nefu","F","J",6307,"6307","","0015C465BE","Y",41,"P","S","N","Y","N","","new pit tag, went into house",NA,"",NA,33,2017,114,-122.154019000009,38.5019999742508,TRUE
"326","WC36",185.30777,"2013/04/22 16:59:45+00","WC36",2015-08-23,"Nefu","F","A",6399,"","6399","1B797022F8","N",205,"I","N/A","N","N","N","","check RFID and other info",NA,"",NA,24,2015,157,-122.154019000009,38.5019999742508,TRUE
"327","WC36",185.30777,"2013/04/22 16:59:45+00","WC36",2016-09-11,"Nefu","M","S",5508,"5508","","3BDDB09C","N",150,"","","","N","N","NS","HAD EARTAG, NO PIT TAG ,PIT TAGGED TODAY BUT WENT THROUGH BOTH SIDES, VETBONDED",NA,"",NA,30,2016,46,-122.154019000009,38.5019999742508,TRUE
"328","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2018-08-19,"NeFu","F","A",5519,"5519","","0015C465B3","N",175,"I","S","N","N","N","","returned to den",NA,"",NA,46,2018,48,-122.153767962009,38.5024489928037,TRUE
"329","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-05-19,"Nefu","F","A",5535,"5535","","1B79702B20","N",200,"P","L","N","N","N","","Recap-went back into house",NA,"",NA,8,2013,56,-122.153767962009,38.5024489928037,TRUE
"330","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2014-04-13,"Nefu","F","A",5535,"5535","","1B79702B20","N",232,"I","L","Y","","","","",NA,"",NA,17,2014,56,-122.153767962009,38.5024489928037,TRUE
"331","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2017-08-06,"Nefu","F","S",5519,"5519","","0015C465B3","Y",156,"P","L","N","Y","N","","",NA,"",NA,36,2017,48,-122.153767962009,38.5024489928037,TRUE
"332","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-07-13,"Nefu","M","S",5774,"5774","","1B7970153D","N",133,"","","","","","NS","",NA,"",NA,10,2013,95,-122.153767962009,38.5024489928037,TRUE
"333","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-04-21,"Nefu","F","A",5535,"5535","","1B79702B20","Y",220,"I","M","N","","","","Back into WC37",NA,"",NA,7,2013,56,-122.153767962009,38.5024489928037,TRUE
"334","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-08-10,"Nefu","M","S",5774,"5774","","1B7970153D","N",145,"","","","","","NS","",NA,"",NA,12,2013,95,-122.153767962009,38.5024489928037,TRUE
"335","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2014-07-12,"Nefu","F","A",5535,"5535","","1B79702B20","N",194,"I","L","N","N","N","","Scaly, patchy tail. Dried milk on nipples.",NA,"",NA,20,2014,56,-122.153767962009,38.5024489928037,TRUE
"336","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-06-16,"Nefu","M","S",5774,"5774","","1B7970153D","N",125,"","","","N","N","NS","New pit-tag was applied.",NA,"",NA,9,2013,95,-122.153767962009,38.5024489928037,TRUE
"337","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-08-31,"Nefu","M","S",5774,"5774","","1B7970153D","N",165,"","","","N","N","NS","",NA,"",NA,14,2013,95,-122.153767962009,38.5024489928037,TRUE
"338","WC37",183.123306,"2013/06/14 20:16:39+00","WC37",2013-05-19,"Nefu","M","S",5774,"5774","","1B79702810","Y",135,"","","","N","N","NS","New  ",NA,"",NA,8,2013,95,-122.153767962009,38.5024489928037,TRUE
"339","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2019-07-07,"NeFu","F","J",312,"0312","","","N",104,"I","S","N","Y","N","","went into house",NA,"",NA,52,2019,18,-122.153713982552,38.5025729611516,TRUE
"340","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2013-07-13,"Nefu","M","J",5503,"5503","","1B79702D1D","Y",105,"","","","Y","N","NS","",NA,"",NA,10,2013,43,-122.153713982552,38.5025729611516,TRUE
"341","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2019-08-25,"NeFu","F","J",312,"0312","","003D2D25C6","N",115,"I","S","N","Y","N","","PIT tagged; old tail injury; went into house",NA,"",NA,54,2019,18,-122.153713982552,38.5025729611516,TRUE
"342","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2013-08-10,"Nefu","M","J",5503,"5503","","1B79702D1D","N",125,"","","","","","NS","eartag area looks infected",NA,"",NA,12,2013,43,-122.153713982552,38.5025729611516,TRUE
"343","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2013-05-19,"Nefu","F","A",6351,"6351","","1B79702761","N",195,"I","L","N","","N","NS","Recap, went back into house",NA,"",NA,8,2013,138,-122.153713982552,38.5025729611516,TRUE
"344","WC38",187.640945,"2013/06/14 20:16:39+00","WC38",2019-06-02,"NeFu","F","A",5519,"5519","","0015C465B3","N",170,"I","S","N","Y","","","lots of fleas, jumped onto camera trap tree below house",NA,"",NA,51,2019,48,-122.153713982552,38.5025729611516,TRUE
"345","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2013-08-31,"Nefu","F","A",6351,"6351","","1B79702761","N",140,"I","M","N","N","N","","Chopped tail",NA,"",NA,14,2013,138,-122.153804004192,38.5024560336024,TRUE
"346","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2014-04-13,"Nefu","F","A",6351,"6351","","1B79702761","N",207,"I","L","N","","","","Nursing",NA,"",NA,17,2014,138,-122.153804004192,38.5024560336024,TRUE
"347","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2017-09-03,"Nefu","F","A",5519,"5519","","0015C465B3","N",165,"I","M","N","Y","N","","ran into nearby tree",NA,"",NA,37,2017,48,-122.153804004192,38.5024560336024,TRUE
"348","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2018-05-06,"NeFu","F","A",5519,"5519","","0015C465B3","N",175,"I","L","Y","Y","N","","",NA,"",NA,39,2018,48,-122.153804004192,38.5024560336024,TRUE
"349","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-06-02,"NeFu","F","J",324,"0324","","","Y",105,"I","S","N","Y","N","","did not PIT tag, too small; calmly went into house",NA,"",NA,51,2019,21,-122.153804004192,38.5024560336024,TRUE
"350","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2018-06-03,"NeFu","F","A",5519,"5519","","0015C465B3","N",NA,"","","","","","","escaped",NA,"",NA,40,2018,48,-122.153804004192,38.5024560336024,TRUE
"351","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-05-12,"NeFu","F","A",5519,"5519","","0015C465B3","N",175,"I","S","N","Y","N","","ran into nest #38",NA,"",NA,50,2019,48,-122.153804004192,38.5024560336024,TRUE
"352","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-09-22,"NeFu","M","A",343,"0343","","003D2D25C3","N",175,"","","","Y","N","NS","went downhill via trees",NA,"",NA,56,2019,26,-122.153804004192,38.5024560336024,TRUE
"353","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2017-07-09,"Nefu","F","A",6339,"6339","","0015C465CC","Y",140,"I","M","N","N","N","","ran into house",NA,"",NA,34,2017,130,-122.153804004192,38.5024560336024,TRUE
"354","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2013-08-10,"Nefu","F","A",6351,"6351","","1B79702761","N",175,"I","M","N","","","","",NA,"",NA,12,2013,138,-122.153804004192,38.5024560336024,TRUE
"355","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2014-06-07,"Nefu","F","A",5538,"5538","","1B7970267F","N",165,"I","L","N","","","","",NA,"",NA,19,2014,59,-122.153804004192,38.5024560336024,TRUE
"356","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2016-07-10,"Nefu","M","S",6332,"6332","","3BDDB090","N",185,"","","","n","n","NS","",NA,"",NA,28,2016,124,-122.153804004192,38.5024560336024,TRUE
"357","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-05-05,"NeFu","F","A",5519,"5519","","0015C465B3","N",185,"P","L","N","Y","N","","cant see first digit of ear tag; hung out in trees below WC39",NA,"",NA,49,2019,48,-122.153804004192,38.5024560336024,TRUE
"358","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-06-02,"NeFu","F","J",312,"0312","","","Y",90,"I","S","N","Y","N","","did not PIT tag, too small; went into house ",NA,"",NA,51,2019,18,-122.153804004192,38.5024560336024,TRUE
"359","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2013-06-16,"Nefu","F","A",6351,"6351","","1B79702761","N",155,"I","M","N","N","N","","back into WC39",NA,"",NA,9,2013,138,-122.153804004192,38.5024560336024,TRUE
"360","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2019-08-25,"NeFu","","A",343,"0343","","003D2D25C3","Y",175,"","","","N","N","","forgot to sex; went into WC37",NA,"",NA,54,2019,26,-122.153804004192,38.5024560336024,TRUE
"361","WC39",189.036819,"2013/06/14 20:16:39+00","WC39",2013-04-21,"Nefu","F","A",6351,"6351","","1B79702761","Y",NA,"","L","","","","","Escaped before animal could be weighed.  Ticks collected",NA,"",NA,7,2013,138,-122.153804004192,38.5024560336024,TRUE
"362","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2018-06-03,"NeFu","F","J",340,"0340","","003D2D25F3","Y",105,"I","S","N","Y","N","","went into house; tail rattle",NA,"",NA,40,2018,25,-122.153583979234,38.502899017185,TRUE
"363","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2018-07-01,"NeFu","F","A",5524,"5524","","0015C465C5","N",200,"PP","S","N","N","N","","part of tail is gone (old). Ran towards WC10",NA,"",NA,44,2018,52,-122.153583979234,38.502899017185,TRUE
"364","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2017-06-11,"Nefu","F","A",5524,"5524","","0015C465C5","N",175,"I","M","N","N","N","","recap went into house, still has collar",NA,"",NA,33,2017,52,-122.153583979234,38.502899017185,TRUE
"365","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2014-06-07,"Nefu","M","A",5542,"5542","","1B79702786","N",255,"","","","","","NS","",NA,"",NA,19,2014,63,-122.153583979234,38.502899017185,TRUE
"366","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2014-10-17,"Nefu","M","A",5542,"5542","","1B79702786","N ",NA,"","","","","","","box test ",NA,"",NA,21,2014,63,-122.153583979234,38.502899017185,TRUE
"367","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2014-04-13,"Nefu","M","A",5542,"5542","","1B79702786","N",260,"","","","","","NS","",NA,"",NA,17,2014,63,-122.153583979234,38.502899017185,TRUE
"368","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2019-06-02,"NeFu","F","A",198,"0198","","003D2D2612","N",161,"P","L","N","N","N","","",NA,"",NA,51,2019,13,-122.153583979234,38.502899017185,TRUE
"369","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2017-05-15,"Nefu","M","A",6309,"6309","","003BDDB07A","N",NA,"","","","N","N","S","ran around house then downhill",NA,"",NA,32,2017,115,-122.153583979234,38.502899017185,TRUE
"370","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2016-10-08,"Nefu","M","S",6332,"6332","","3BDDB090","N",120,"","","","N","N","NS","RAN INTO TREE BEHIND DEN",NA,"",NA,31,2016,124,-122.153583979234,38.502899017185,TRUE
"371","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2014-05-11,"Nefu","M","A",5542,"5542","","1B79702786","N",235,"","","","","","NS","",NA,"",NA,18,2014,63,-122.153583979234,38.502899017185,TRUE
"372","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2013-08-10,"Nefu","M","A",5542,"5542","","1B79702786","Y",235,"","","","","","NS","",NA,"",NA,12,2013,63,-122.153583979234,38.502899017185,TRUE
"373","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2013-05-19,"Nefu","F","A",5584,"5584","","1B797026B3","N",95,"I","M","N","","N","NS","Recap, did not go back into house",NA,"",NA,8,2013,75,-122.153583979234,38.502899017185,TRUE
"374","WC40",183.910721,"2013/06/14 20:16:39+00","WC40",2017-05-15,"Nefu","M","J",5598,"5598","","","Y",95,"","","","Y","N","NS","to small to RFID, went up in tree toward den 10",NA,"",NA,32,2017,79,-122.153583979234,38.502899017185,TRUE
"375","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2019-07-28,"NeFu","F","J",366,"0366","","","N",118,"I","S","N","N","Y","","too small to PIT tag; went into house",NA,"",NA,53,2019,28,-122.153545003384,38.5029469616711,TRUE
"376","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2019-07-07,"NeFu","F","J",366,"0366","","","Y",110,"I","S","N","Y","N","","too small to pit tag",NA,"",NA,52,2019,28,-122.153545003384,38.5029469616711,TRUE
"377","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2016-10-08,"Nefu","F","S",5524,"5524","","","N",160,"P","S","N","N","N","","WENT INTO HOUE, TAIL RATTLE, DID NOT RE PIT TAG; pit tag fell out, did not retag",NA,"",NA,31,2016,52,-122.153545003384,38.5029469616711,TRUE
"378","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2018-08-26,"NeFu","F","A",5524,"5524","","0015C465C5","N",192,"I","M","N","N","N","","Tail chopped (old injury); back into WC41",NA,"",NA,47,2018,52,-122.153545003384,38.5029469616711,TRUE
"379","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2018-05-06,"NeFu","F","A",6312,"6312","","0015C465D7","N",177.5,"P","L","N","N","N","","went back into den",NA,"",NA,39,2018,116,-122.153545003384,38.5029469616711,TRUE
"380","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2014-04-13,"Nefu","F","A",5765,"","5765","","Y",225,"I","L","P","Y","","","Possibly pregnant. Tail Rattle when released.",NA,"",NA,17,2014,89,-122.153545003384,38.5029469616711,TRUE
"381","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2017-05-15,"Nefu","F","A",5524,"5524","","0015C465C5","N",165,"P","L","N","N","N","","radio collared (4.008); went into 40; new PIT tag inserted",NA,"",NA,32,2017,52,-122.153545003384,38.5029469616711,TRUE
"382","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2016-09-11,"Nefu","F","J",5524,"5524","","3BDDB0AD","Y",145,"I","S","N","N","N","","EARTAG SIDE NOT RECORDED",NA,"",NA,30,2016,52,-122.153545003384,38.5029469616711,TRUE
"383","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2019-05-12,"NeFu","F","A",198,"0198","","003D2D2612","N",218,"P","S","N","N","N","","",NA,"",NA,50,2019,13,-122.153545003384,38.5029469616711,TRUE
"384","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2017-09-03,"Nefu","F","S",6312,"6312","","0015C465D7","N",145,"I","S","N","Y","N","","ran into house",NA,"",NA,37,2017,116,-122.153545003384,38.5029469616711,TRUE
"385","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2017-08-06,"Nefu","F","S",6312,"6312","","0015C465D7","N",135,"I","S","N","Y","N","","went back into house",NA,"",NA,36,2017,116,-122.153545003384,38.5029469616711,TRUE
"386","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2019-09-22,"NeFu","F","S",366,"0366","","003D2D2622","N",154,"PP","S","N","N","N","","no PIT tag on capture (added new one); went into house",NA,"",NA,56,2019,28,-122.153545003384,38.5029469616711,TRUE
"387","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2014-05-11,"Nefu","F","A",5764,"5764","","1B79702624","N",210,"I","L","P","","","","Two bottom nipples very swollen, but not top",NA,"",NA,18,2014,88,-122.153545003384,38.5029469616711,TRUE
"388","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2018-06-03,"NeFu","F","A",5524,"5524","","0015C465C5","N",195,"I","M","N","N","Y","","might be 8524; removed collar; went into house",NA,"",NA,40,2018,52,-122.153545003384,38.5029469616711,TRUE
"389","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2019-05-05,"NeFu","F","A",198,"0198","","003D2D2612","N",200,"PP","M","N","N","N","","went into nest",NA,"",NA,49,2019,13,-122.153545003384,38.5029469616711,TRUE
"390","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2017-07-09,"Nefu","F","S",6312,"6312","","0015C465D7","N",117,"I","S","N","Y","Y","","ran into house",NA,"",NA,34,2017,116,-122.153545003384,38.5029469616711,TRUE
"391","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2018-08-19,"NeFu","F","A",5524,"5524","","0015C465C5","N",196,"PP","M","N","N","N","","Tail cut off; about 2 inches long; went back into house",NA,"",NA,46,2018,52,-122.153545003384,38.5029469616711,TRUE
"392","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2017-06-11,"Nefu","F","S",6312,"6312","","0015C465D7","Y",110,"P","M","N","Y","N","","new pit tag, went into house",NA,"",NA,33,2017,116,-122.153545003384,38.5029469616711,TRUE
"393","WC41",174.237198,"2013/07/18 21:47:08+00","WC41",2018-06-03,"NeFu","M","J",196,"","0196","","Y",95,"","","","N","N","NS","too small to pit tag, went back into house",NA,"",NA,40,2018,12,-122.153545003384,38.5029469616711,TRUE
"394","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2017-07-09,"Nefu","M","S",5598,"5598","","0015C465E1","N",135,"","","","N","Y","NS","escaped, ran into 2B",NA,"",NA,34,2017,79,-122.153466967866,38.5028069838881,TRUE
"395","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-06-03,"NeFu","M","J",485,"0485","","","Y",100,"","","","N","Y","NS","too small to pit tag, went into house",NA,"",NA,40,2018,42,-122.153466967866,38.5028069838881,TRUE
"396","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-07-01,"NeFu","M","J",485,"0485","","003D2D25C9","N",120,"","","","N","N","NS","No pit tag; new tag inserted. Recent tail tip injury; back into house",NA,"",NA,44,2018,42,-122.153466967866,38.5028069838881,TRUE
"397","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-08-19,"NeFu","M","S",485,"0485","","003D2D25C9","N",145,"","","","N","N","NS","",NA,"",NA,46,2018,42,-122.153466967866,38.5028069838881,TRUE
"398","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-05-06,"NeFu","F","A",5524,"5524","","0015C465C5","N",192,"I","L","N","Y","N","","tail was cut off very short, collar on neck. Ran into house, house intact",NA,"",NA,39,2018,52,-122.153466967866,38.5028069838881,TRUE
"399","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-08-03,"NeFu","M","S",485,"0485","","003D2D25C9","N",160,"","","","Y","N","NS","",NA,"",NA,45,2018,42,-122.153466967866,38.5028069838881,TRUE
"400","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2017-06-11,"Nefu","M","J",5598,"5598","","0015C465E1","N",135,"","","","Y","N","NS","recap, new pit tag, went into house",NA,"",NA,33,2017,79,-122.153466967866,38.5028069838881,TRUE
"401","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2019-05-12,"NeFu","M","A",485,"0485","","003D2D25C9","N",220,"","","","","Y","NS","",NA,"",NA,50,2019,42,-122.153466967866,38.5028069838881,TRUE
"402","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2018-08-26,"NeFu","M","S",485,"0485","","003D2D25C9","N",132,"","","","N","N","NS","back into WC42",NA,"",NA,47,2018,42,-122.153466967866,38.5028069838881,TRUE
"403","WC42",183.638565,"2013/07/18 21:47:08+00","WC42",2016-09-11,"Nefu","M","S",6332,"6332","","3BDDB090","N",185,"","","","","","NS","",NA,"",NA,30,2016,124,-122.153466967866,38.5028069838881,TRUE
"404","WC43",186.613815,"2013/07/18 21:47:08+00","WC43",2013-09-07,"Nefu","M","A",5521,"5521","","1B797024A6","N",285,"","","","N","N","NS","",NA,"",NA,15,2013,50,-122.153549026698,38.5027150344104,TRUE
"405","WC43",186.613815,"2013/07/18 21:47:08+00","WC43",2013-08-10,"Nefu","M","A",5521,"5521","","1B797024A6","Y",295,"","","","","","NS","",NA,"",NA,12,2013,50,-122.153549026698,38.5027150344104,TRUE
"406","WC43",186.613815,"2013/07/18 21:47:08+00","WC43",2018-08-03,"NeFu","F","A",5524,"5524","","0015C465C5","N",197,"I","S","N","N","N","","stumpy tail (old injury)",NA,"",NA,45,2018,52,-122.153549026698,38.5027150344104,TRUE
"407","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2018-06-03,"NeFu","F","A",6312,"6312","","0015C465D7","N",160,"I","S","N","N","N","","stood around for about 35 sec before going into house",NA,"",NA,40,2018,116,-122.153454981744,38.5032649710774,TRUE
"408","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2018-09-23,"NeFu","F","A",6312,"6312","","0015C465D7","N",177,"I","M","N","N","N","","new cut on tail",NA,"",NA,48,2018,116,-122.153454981744,38.5032649710774,TRUE
"409","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2017-06-11,"Nefu","F","S",6353,"6353","","0015C465C1","Y",115,"I","S","N","N","Y","","new pit tag",NA,"",NA,33,2017,140,-122.153454981744,38.5032649710774,TRUE
"410","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2019-07-28,"NeFu","F","A",6312,"6312","","0015C465D7","N",201,"I","S","N","Y","N","","went into nest",NA,"",NA,53,2019,116,-122.153454981744,38.5032649710774,TRUE
"411","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2018-08-03,"NeFu","F","A",6312,"6312","","0015C465D7","N",175,"I","S","N","N","N","","Returned to house",NA,"",NA,45,2018,116,-122.153454981744,38.5032649710774,TRUE
"412","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2017-09-03,"Nefu","M","S",6336,"6336","","1004384334","N",155,"","","","Y","N","NS","new pit tag, ran downhill",NA,"",NA,37,2017,128,-122.153454981744,38.5032649710774,TRUE
"413","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2018-08-26,"NeFu","F","A",6312,"6312","","0015C465D7","N",186,"I","S","N","N","N","","back into WC44",NA,"",NA,47,2018,116,-122.153454981744,38.5032649710774,TRUE
"414","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2019-09-22,"NeFu","F","A",6312,"6312","","0015C465D7","N",215,"PP","S","N","Y","N","","went into house",NA,"",NA,56,2019,116,-122.153454981744,38.5032649710774,TRUE
"415","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2019-05-05,"NeFu","F","A",6312,"6312","","0015C465D7","N",190,"P","L","Y","Y","N","","cut tail (blood); went into nest",NA,"",NA,49,2019,116,-122.153454981744,38.5032649710774,TRUE
"416","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2018-07-01,"NeFu","F","A",6312,"6312","","0015C465D7","N",180,"PP","S","Y","N","N","","ran towards house",NA,"",NA,44,2018,116,-122.153454981744,38.5032649710774,TRUE
"417","WC44",174.11412,"2016/06/11 14:58:24+00","WC44",2019-08-25,"NeFu","M","J",357,"0357","","003D2D2604","Y",120,"","","","N","N","NS","hopped into tree",NA,"",NA,54,2019,27,-122.153454981744,38.5032649710774,TRUE
"419","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2017-08-06,"Nefu","M","A",6370,"6370","","0015C465A5","N",235,"","","","N","N","NS","went back into house",NA,"",NA,36,2017,147,-122.152870008722,38.5030209738761,TRUE
"420","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2018-09-23,"NeFu","M","A",6370,"6370","","0015C465A5","N",265,"","","","N","N","NS","returned to den",NA,"",NA,48,2018,147,-122.152870008722,38.5030209738761,TRUE
"421","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2019-07-07,"NeFu","F","A",6312,"6312","","0015C465D7","N",205,"I","S","N","N","N","","went into house",NA,"",NA,52,2019,116,-122.152870008722,38.5030209738761,TRUE
"422","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2018-07-01,"NeFu","M","A",6370,"6370","","0015C465A5","N",255,"","","","N","N","NS","Part of tail cut off (old); ran into house",NA,"",NA,44,2018,147,-122.152870008722,38.5030209738761,TRUE
"423","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2018-05-06,"NeFu","M","A",6370,"6370","","0015C465A5","N",263,"","","","N","N","S","no tail tip, scrotum receding",NA,"",NA,39,2018,147,-122.152870008722,38.5030209738761,TRUE
"424","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2016-10-08,"Nefu","F","A",5780,"5780","","003BDDB08C","Y",175,"P","S","Y","N","N","","WENT IN TREE TOWARD 27",NA,"",NA,31,2016,99,-122.152870008722,38.5030209738761,TRUE
"425","WC46",197.35466,"2016/06/11 15:17:18+00","WC46",2017-07-09,"Nefu","M","A",6370,"6370","","0015C465A5","Y",235,"","","","N","N","NS","",NA,"",NA,34,2017,147,-122.152870008722,38.5030209738761,TRUE
"426","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-08-19,"NeFu","F","A",6326,"6326","","003D2D261C","N",190,"I","M","N","N","N","","Returned to house",NA,"",NA,46,2018,122,-122.152893980965,38.5030829999596,TRUE
"427","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-08-03,"NeFu","F","A",6326,"6326","","003D2D261C","N",200,"I","S","N","N","N","","new pit tag; went into house",NA,"",NA,45,2018,122,-122.152893980965,38.5030829999596,TRUE
"428","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-06-03,"NeFu","F","J",482,"0482","","","Y",100,"I","S","N","N","N","","too small to pit tag",NA,"",NA,40,2018,40,-122.152893980965,38.5030829999596,TRUE
"429","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-05-06,"NeFu","F","A",6326,"6326","","0015C465B6","Y",184,"I","L","N","N","N","","",NA,"",NA,39,2018,122,-122.152893980965,38.5030829999596,TRUE
"430","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-08-26,"NeFu","F","A",6326,"6326","","003D2D261C","N",185,"I","S","N","Y","N","","back into WC47",NA,"",NA,47,2018,122,-122.152893980965,38.5030829999596,TRUE
"431","WC47",192.718246,"2016/06/11 15:45:05+00","WC47",2018-09-23,"NeFu","F","A",6326,"6326","","003D2D261C","N",NA,"","","","","","","escaped",NA,"",NA,48,2018,122,-122.152893980965,38.5030829999596,TRUE
